item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
I000569,O00283,P055,1,1530.0,5,1453.5
I000570,O00284,P069,2,200.0,5,380.0
I000571,O00285,P036,1,760.0,10,684.0
I000572,O00286,P066,2,2310.0,5,4389.0
I000573,O00286,P044,1,10800.0,20,8640.0
I000574,O00286,P002,2,30040.0,5,57076.0
I000575,O00287,P027,3,2530.0,10,6831.0
I000576,O00287,P036,1,760.0,0,760.0
I000577,O00287,P006,1,59220.0,0,59220.0
I000578,O00287,P023,2,14600.0,10,26280.0
I000579,O00288,P029,1,7290.0,15,6196.5
I000580,O00288,P007,1,68270.0,0,68270.0
I000581,O00288,P027,1,2530.0,10,2277.0
I000582,O00288,P064,1,4670.0,0,4670.0
I000583,O00289,P055,1,1530.0,5,1453.5
I000584,O00289,P060,1,1280.0,10,1152.0
I000585,O00289,P039,1,280.0,0,280.0
I000586,O00290,P053,1,2110.0,10,1899.0
I000587,O00291,P065,2,4820.0,0,9640.0
I000588,O00292,P051,1,540.0,10,486.0
I000589,O00292,P060,1,1280.0,20,1024.0
I000590,O00293,P010,1,13590.0,0,13590.0
I000591,O00293,P064,1,4670.0,5,4436.5
I000592,O00294,P011,1,1670.0,0,1670.0
I000593,O00294,P020,2,2750.0,0,5500.0
I000594,O00294,P065,1,4820.0,0,4820.0
I000595,O00294,P033,2,420.0,0,840.0
I000596,O00295,P056,1,2020.0,5,1919.0
I000597,O00296,P023,1,14600.0,5,13870.0
I000598,O00296,P025,1,300.0,20,240.0
I000599,O00296,P029,2,7290.0,20,11664.0
I000600,O00296,P063,1,1260.0,10,1134.0
I000601,O00297,P070,2,1890.0,10,3402.0
I000602,O00297,P044,3,10800.0,10,29160.0
I000603,O00298,P027,1,2530.0,10,2277.0
I000604,O00299,P032,1,220.0,20,176.0
I000605,O00299,P062,3,2460.0,15,6273.0
I000606,O00300,P057,1,2740.0,15,2329.0
I000607,O00301,P061,1,4830.0,0,4830.0
I000608,O00301,P025,2,300.0,15,510.0
I000609,O00301,P063,3,1260.0,5,3591.0
I000610,O00302,P045,2,4700.0,0,9400.0
I000611,O00302,P064,1,4670.0,0,4670.0
I000612,O00303,P003,2,38100.0,5,72390.0
I000613,O00303,P036,1,760.0,0,760.0
I000614,O00303,P027,1,2530.0,10,2277.0
I000615,O00304,P044,1,10800.0,5,10260.0
I000616,O00305,P002,2,30040.0,10,54072.0
I000617,O00305,P034,2,680.0,10,1224.0
I000618,O00305,P018,2,4020.0,0,8040.0
I000619,O00305,P042,1,10580.0,10,9522.0
I000620,O00305,P050,1,2590.0,10,2331.0
I000621,O00306,P061,1,4830.0,15,4105.5
I000622,O00306,P013,3,4090.0,15,10429.5
I000623,O00307,P050,1,2590.0,0,2590.0
I000624,O00307,P027,1,2530.0,5,2403.5
I000625,O00308,P003,1,38100.0,0,38100.0
I000626,O00308,P038,1,650.0,0,650.0
I000627,O00309,P040,2,520.0,5,988.0
I000628,O00309,P010,1,13590.0,0,13590.0
I000629,O00310,P061,1,4830.0,5,4588.5
I000630,O00310,P038,1,650.0,15,552.5
I000631,O00310,P030,1,6280.0,20,5024.0
I000632,O00311,P070,2,1890.0,0,3780.0
I000633,O00312,P056,1,2020.0,10,1818.0
I000634,O00313,P021,1,8640.0,10,7776.0
I000635,O00314,P028,1,6340.0,0,6340.0
I000636,O00315,P024,1,13040.0,10,11736.0
I000637,O00316,P013,1,4090.0,0,4090.0
I000638,O00317,P041,1,7420.0,0,7420.0
I000639,O00317,P070,1,1890.0,5,1795.5
I000640,O00317,P066,1,2310.0,5,2194.5
I000641,O00317,P011,1,1670.0,10,1503.0
I000642,O00318,P032,1,220.0,15,187.0
I000643,O00319,P056,2,2020.0,10,3636.0
I000644,O00320,P050,2,2590.0,5,4921.0
I000645,O00321,P028,1,6340.0,0,6340.0
I000646,O00321,P044,1,10800.0,0,10800.0
I000647,O00322,P026,3,1340.0,20,3216.0
I000648,O00322,P009,1,44390.0,0,44390.0
I000649,O00323,P069,2,200.0,0,400.0
I000650,O00323,P054,1,1370.0,15,1164.5
I000651,O00323,P023,1,14600.0,0,14600.0
I000652,O00324,P064,1,4670.0,20,3736.0
I000653,O00324,P011,1,1670.0,10,1503.0
I000654,O00325,P058,1,2360.0,15,2006.0
I000655,O00325,P048,1,1950.0,10,1755.0
I000656,O00325,P014,1,960.0,0,960.0
I000657,O00326,P044,1,10800.0,5,10260.0
I000658,O00327,P066,1,2310.0,0,2310.0
I000659,O00328,P055,2,1530.0,10,2754.0
I000660,O00329,P052,1,1210.0,0,1210.0
I000661,O00329,P042,1,10580.0,20,8464.0
I000662,O00330,P049,2,1370.0,0,2740.0
I000663,O00331,P034,1,680.0,10,612.0
I000664,O00331,P063,1,1260.0,0,1260.0
I000665,O00331,P001,1,21200.0,5,20140.0
I000666,O00332,P013,1,4090.0,0,4090.0
I000667,O00332,P007,1,68270.0,0,68270.0
I000668,O00333,P051,1,540.0,10,486.0
I000669,O00333,P006,2,59220.0,10,106596.0
I000670,O00334,P016,3,490.0,10,1323.0
I000671,O00334,P023,1,14600.0,10,13140.0
I000672,O00335,P026,1,1340.0,0,1340.0
I000673,O00336,P061,1,4830.0,0,4830.0
I000674,O00336,P065,1,4820.0,5,4579.0
I000675,O00337,P029,1,7290.0,0,7290.0
I000676,O00338,P005,1,68980.0,10,62082.0
I000677,O00339,P005,1,68980.0,0,68980.0
I000678,O00340,P056,2,2020.0,10,3636.0
I000679,O00341,P026,2,1340.0,0,2680.0
I000680,O00341,P033,1,420.0,10,378.0
I000681,O00341,P036,1,760.0,15,646.0
I000682,O00341,P014,1,960.0,5,912.0
I000683,O00341,P065,1,4820.0,0,4820.0
I000684,O00342,P056,1,2020.0,10,1818.0
I000685,O00342,P007,2,68270.0,0,136540.0
I000686,O00343,P032,1,220.0,0,220.0
I000687,O00343,P005,1,68980.0,0,68980.0
I000688,O00344,P064,1,4670.0,5,4436.5
I000689,O00345,P067,2,360.0,0,720.0
I000690,O00345,P033,1,420.0,5,399.0
I000691,O00346,P009,2,44390.0,5,84341.0
I000692,O00346,P046,1,11290.0,0,11290.0
I000693,O00346,P037,1,240.0,0,240.0
I000694,O00346,P019,1,490.0,15,416.5
I000695,O00347,P043,2,8050.0,20,12880.0
I000696,O00347,P002,2,30040.0,10,54072.0
I000697,O00348,P013,1,4090.0,5,3885.5
I000698,O00349,P038,1,650.0,0,650.0
I000699,O00349,P044,1,10800.0,5,10260.0
I000700,O00349,P053,1,2110.0,0,2110.0
I000701,O00349,P064,1,4670.0,15,3969.5
I000702,O00350,P033,1,420.0,0,420.0
I000703,O00351,P045,1,4700.0,5,4465.0
I000704,O00351,P012,1,2010.0,20,1608.0
I000705,O00352,P039,1,280.0,5,266.0
I000706,O00352,P070,3,1890.0,10,5103.0
I000707,O00352,P038,1,650.0,5,617.5
I000708,O00353,P067,1,360.0,5,342.0
I000709,O00353,P024,1,13040.0,0,13040.0
I000710,O00354,P033,1,420.0,0,420.0
I000711,O00354,P030,1,6280.0,0,6280.0
I000712,O00354,P015,2,3400.0,0,6800.0
I000713,O00354,P050,1,2590.0,15,2201.5
I000714,O00354,P018,2,4020.0,0,8040.0
I000715,O00355,P047,1,9730.0,5,9243.5
I000716,O00356,P019,1,490.0,15,416.5
I000717,O00356,P006,2,59220.0,15,100674.0
I000718,O00356,P028,1,6340.0,0,6340.0
I000719,O00357,P034,2,680.0,0,1360.0
I000720,O00357,P036,1,760.0,10,684.0
I000721,O00358,P029,1,7290.0,15,6196.5
I000722,O00359,P017,1,2040.0,10,1836.0
I000723,O00359,P005,1,68980.0,10,62082.0
I000724,O00360,P044,3,10800.0,10,29160.0
I000725,O00361,P004,1,10490.0,0,10490.0
I000726,O00362,P049,1,1370.0,10,1233.0
I000727,O00362,P005,1,68980.0,10,62082.0
I000728,O00363,P038,1,650.0,15,552.5
I000729,O00363,P021,2,8640.0,0,17280.0
I000730,O00364,P026,1,1340.0,0,1340.0
I000731,O00364,P040,1,520.0,5,494.0
I000732,O00364,P004,2,10490.0,5,19931.0
I000733,O00365,P045,2,4700.0,0,9400.0
I000734,O00365,P027,1,2530.0,10,2277.0
I000735,O00366,P042,2,10580.0,10,19044.0
I000736,O00366,P020,2,2750.0,10,4950.0
I000737,O00367,P018,1,4020.0,20,3216.0
I000738,O00368,P051,2,540.0,10,972.0
I000739,O00368,P058,1,2360.0,15,2006.0
I000740,O00369,P010,1,13590.0,0,13590.0
I000741,O00370,P017,1,2040.0,0,2040.0
I000742,O00371,P010,2,13590.0,5,25821.0
I000743,O00372,P040,1,520.0,10,468.0
I000744,O00372,P045,2,4700.0,0,9400.0
I000745,O00373,P019,1,490.0,0,490.0
I000746,O00373,P033,2,420.0,5,798.0
I000747,O00374,P039,2,280.0,10,504.0
I000748,O00374,P069,1,200.0,5,190.0
I000749,O00375,P014,1,960.0,0,960.0
I000750,O00375,P063,1,1260.0,10,1134.0
I000751,O00375,P048,1,1950.0,5,1852.5
I000752,O00376,P026,2,1340.0,15,2278.0
I000753,O00377,P032,1,220.0,0,220.0
I000754,O00378,P035,2,580.0,5,1102.0
I000755,O00378,P006,1,59220.0,20,47376.0
I000756,O00378,P030,1,6280.0,20,5024.0
I000757,O00379,P054,1,1370.0,10,1233.0
I000758,O00380,P046,1,11290.0,5,10725.5
I000759,O00380,P009,1,44390.0,0,44390.0
I000760,O00381,P038,1,650.0,0,650.0
I000761,O00381,P057,1,2740.0,0,2740.0
I000762,O00382,P001,1,21200.0,0,21200.0
I000763,O00383,P023,2,14600.0,15,24820.0
I000764,O00384,P046,1,11290.0,0,11290.0
I000765,O00385,P005,2,68980.0,10,124164.0
I000766,O00385,P031,1,230.0,10,207.0
I000767,O00386,P028,2,6340.0,10,11412.0
I000768,O00386,P041,1,7420.0,10,6678.0
I000769,O00387,P051,1,540.0,0,540.0
I000770,O00387,P054,1,1370.0,20,1096.0
I000771,O00388,P043,2,8050.0,5,15295.0
I000772,O00388,P011,2,1670.0,10,3006.0
I000773,O00388,P057,1,2740.0,0,2740.0
I000774,O00388,P068,1,3150.0,0,3150.0
I000775,O00389,P030,1,6280.0,10,5652.0
I000776,O00389,P059,1,3330.0,0,3330.0
I000777,O00389,P032,1,220.0,5,209.0
I000778,O00389,P015,3,3400.0,0,10200.0
I000779,O00389,P045,1,4700.0,15,3995.0
I000780,O00390,P037,1,240.0,5,228.0
I000781,O00391,P007,1,68270.0,0,68270.0
I000782,O00392,P026,1,1340.0,0,1340.0
I000783,O00393,P045,1,4700.0,20,3760.0
I000784,O00393,P001,1,21200.0,10,19080.0
I000785,O00394,P006,1,59220.0,0,59220.0
I000786,O00394,P055,2,1530.0,0,3060.0
I000787,O00395,P026,1,1340.0,5,1273.0
I000788,O00396,P032,1,220.0,0,220.0
I000789,O00396,P014,1,960.0,15,816.0
I000790,O00397,P050,1,2590.0,5,2460.5
I000791,O00397,P054,2,1370.0,0,2740.0
I000792,O00398,P014,2,960.0,0,1920.0
I000793,O00398,P021,1,8640.0,0,8640.0
I000794,O00399,P054,1,1370.0,0,1370.0
I000795,O00399,P037,1,240.0,15,204.0
I000796,O00399,P017,1,2040.0,20,1632.0
I000797,O00399,P060,1,1280.0,20,1024.0
I000798,O00400,P059,3,3330.0,15,8491.5
I000799,O00400,P032,1,220.0,15,187.0
I000800,O00401,P021,1,8640.0,0,8640.0
I000801,O00401,P041,1,7420.0,0,7420.0
I000802,O00402,P006,1,59220.0,15,50337.0
I000803,O00403,P036,1,760.0,10,684.0
I000804,O00403,P064,1,4670.0,0,4670.0
I000805,O00403,P021,3,8640.0,0,25920.0
I000806,O00404,P064,1,4670.0,0,4670.0
I000807,O00404,P032,1,220.0,5,209.0
I000808,O00405,P057,1,2740.0,0,2740.0
I000809,O00405,P063,1,1260.0,15,1071.0
I000810,O00405,P024,1,13040.0,10,11736.0
I000811,O00406,P041,1,7420.0,15,6307.0
I000812,O00406,P067,2,360.0,20,576.0
I000813,O00407,P018,1,4020.0,0,4020.0
I000814,O00407,P042,1,10580.0,20,8464.0
I000815,O00408,P046,2,11290.0,0,22580.0
I000816,O00408,P042,3,10580.0,20,25392.0
I000817,O00409,P035,1,580.0,0,580.0
I000818,O00409,P062,2,2460.0,0,4920.0
I000819,O00409,P055,2,1530.0,5,2907.0
I000820,O00410,P044,1,10800.0,10,9720.0
I000821,O00410,P032,1,220.0,5,209.0
I000822,O00410,P031,2,230.0,0,460.0
I000823,O00411,P037,1,240.0,15,204.0
I000824,O00411,P068,1,3150.0,20,2520.0
I000825,O00411,P017,1,2040.0,10,1836.0
I000826,O00412,P014,1,960.0,20,768.0
I000827,O00412,P016,1,490.0,20,392.0
I000828,O00412,P001,1,21200.0,20,16960.0
I000829,O00412,P036,1,760.0,10,684.0
I000830,O00413,P047,2,9730.0,0,19460.0
I000831,O00414,P070,1,1890.0,15,1606.5
I000832,O00415,P033,3,420.0,15,1071.0
I000833,O00415,P068,1,3150.0,0,3150.0
I000834,O00416,P032,2,220.0,5,418.0
I000835,O00416,P054,1,1370.0,0,1370.0
I000836,O00417,P030,2,6280.0,15,10676.0
I000837,O00417,P045,1,4700.0,0,4700.0
I000838,O00417,P038,1,650.0,5,617.5
I000839,O00417,P019,1,490.0,0,490.0
I000840,O00417,P044,1,10800.0,0,10800.0
I000841,O00418,P045,1,4700.0,10,4230.0
I000842,O00418,P049,1,1370.0,15,1164.5
I000843,O00418,P023,1,14600.0,10,13140.0
I000844,O00418,P003,1,38100.0,0,38100.0
I000845,O00419,P028,1,6340.0,10,5706.0
I000846,O00420,P038,1,650.0,5,617.5
I000847,O00420,P001,1,21200.0,10,19080.0
I000848,O00421,P016,1,490.0,0,490.0
I000849,O00421,P019,1,490.0,0,490.0
I000850,O00421,P015,1,3400.0,0,3400.0
I000851,O00422,P002,1,30040.0,5,28538.0
I000852,O00422,P017,1,2040.0,0,2040.0
I000853,O00423,P024,1,13040.0,20,10432.0
I000854,O00424,P066,1,2310.0,0,2310.0
I000855,O00424,P053,1,2110.0,0,2110.0
I000856,O00424,P032,1,220.0,5,209.0
I000857,O00425,P010,1,13590.0,0,13590.0
I000858,O00425,P058,1,2360.0,20,1888.0
I000859,O00425,P026,1,1340.0,0,1340.0
I000860,O00426,P048,3,1950.0,5,5557.5
I000861,O00426,P040,1,520.0,5,494.0
I000862,O00427,P062,1,2460.0,10,2214.0
I000863,O00428,P049,1,1370.0,5,1301.5
I000864,O00428,P066,1,2310.0,5,2194.5
I000865,O00429,P012,1,2010.0,0,2010.0
I000866,O00429,P068,3,3150.0,0,9450.0
I000867,O00429,P001,1,21200.0,0,21200.0
I000868,O00430,P031,2,230.0,0,460.0
I000869,O00430,P033,3,420.0,0,1260.0
I000870,O00431,P050,1,2590.0,5,2460.5
I000871,O00431,P006,1,59220.0,0,59220.0
I000872,O00431,P057,2,2740.0,15,4658.0
I000873,O00432,P048,2,1950.0,0,3900.0
I000874,O00432,P011,1,1670.0,5,1586.5
I000875,O00433,P007,3,68270.0,20,163848.0
I000876,O00433,P038,2,650.0,15,1105.0
I000877,O00433,P047,1,9730.0,0,9730.0
I000878,O00433,P029,3,7290.0,10,19683.0
I000879,O00434,P028,1,6340.0,10,5706.0
I000880,O00435,P070,1,1890.0,0,1890.0
I000881,O00435,P011,1,1670.0,10,1503.0
I000882,O00435,P049,1,1370.0,0,1370.0
I000883,O00435,P036,1,760.0,5,722.0
I000884,O00436,P008,1,62000.0,0,62000.0
I000885,O00436,P025,1,300.0,10,270.0
I000886,O00437,P037,1,240.0,10,216.0
I000887,O00437,P048,1,1950.0,5,1852.5
I000888,O00438,P069,2,200.0,10,360.0
I000889,O00438,P007,1,68270.0,15,58029.5
I000890,O00439,P059,2,3330.0,5,6327.0
I000891,O00440,P035,2,580.0,0,1160.0
I000892,O00441,P049,1,1370.0,5,1301.5
I000893,O00441,P059,1,3330.0,5,3163.5
I000894,O00442,P055,1,1530.0,0,1530.0
I000895,O00443,P062,1,2460.0,10,2214.0
I000896,O00443,P066,2,2310.0,20,3696.0
I000897,O00443,P052,1,1210.0,0,1210.0
I000898,O00444,P041,1,7420.0,10,6678.0
I000899,O00444,P005,2,68980.0,15,117266.0
I000900,O00445,P002,2,30040.0,10,54072.0
I000901,O00445,P061,2,4830.0,0,9660.0
I000902,O00445,P009,1,44390.0,15,37731.5
I000903,O00445,P019,2,490.0,5,931.0
I000904,O00445,P051,1,540.0,5,513.0
I000905,O00446,P051,3,540.0,15,1377.0
I000906,O00446,P008,1,62000.0,10,55800.0
I000907,O00446,P067,1,360.0,0,360.0
I000908,O00446,P006,1,59220.0,5,56259.0
I000909,O00446,P014,1,960.0,15,816.0
I000910,O00447,P057,2,2740.0,10,4932.0
I000911,O00448,P068,1,3150.0,15,2677.5
I000912,O00449,P041,2,7420.0,0,14840.0
I000913,O00449,P036,1,760.0,10,684.0
I000914,O00449,P023,1,14600.0,10,13140.0
I000915,O00450,P054,1,1370.0,0,1370.0
I000916,O00450,P019,3,490.0,20,1176.0
I000917,O00451,P016,2,490.0,20,784.0
I000918,O00451,P055,1,1530.0,0,1530.0
I000919,O00452,P045,1,4700.0,15,3995.0
I000920,O00452,P040,1,520.0,0,520.0
I000921,O00453,P042,1,10580.0,0,10580.0
I000922,O00453,P064,2,4670.0,0,9340.0
I000923,O00454,P064,1,4670.0,5,4436.5
I000924,O00455,P004,3,10490.0,0,31470.0
I000925,O00456,P031,2,230.0,0,460.0
I000926,O00456,P012,1,2010.0,5,1909.5
I000927,O00456,P034,2,680.0,5,1292.0
I000928,O00456,P027,1,2530.0,20,2024.0
I000929,O00456,P067,1,360.0,5,342.0
I000930,O00457,P023,1,14600.0,0,14600.0
I000931,O00458,P032,1,220.0,5,209.0
I000932,O00458,P016,2,490.0,0,980.0
I000933,O00458,P017,2,2040.0,5,3876.0
I000934,O00458,P044,2,10800.0,10,19440.0
I000935,O00459,P025,1,300.0,0,300.0
I000936,O00459,P041,1,7420.0,5,7049.0
I000937,O00459,P010,1,13590.0,10,12231.0
I000938,O00460,P060,1,1280.0,15,1088.0
I000939,O00460,P039,1,280.0,10,252.0
I000940,O00460,P032,1,220.0,15,187.0
I000941,O00460,P027,1,2530.0,10,2277.0
I000942,O00461,P038,1,650.0,0,650.0
I000943,O00461,P027,2,2530.0,5,4807.0
I000944,O00461,P056,2,2020.0,5,3838.0
I000945,O00462,P012,1,2010.0,10,1809.0
I000946,O00462,P057,2,2740.0,0,5480.0
I000947,O00463,P009,1,44390.0,15,37731.5
I000948,O00464,P057,1,2740.0,10,2466.0
I000949,O00464,P012,2,2010.0,5,3819.0
I000950,O00465,P056,1,2020.0,0,2020.0
I000951,O00466,P037,1,240.0,0,240.0
I000952,O00467,P064,1,4670.0,10,4203.0
I000953,O00468,P020,1,2750.0,10,2475.0
I000954,O00468,P068,1,3150.0,0,3150.0
I000955,O00469,P040,1,520.0,0,520.0
I000956,O00470,P023,1,14600.0,20,11680.0
I000957,O00471,P010,3,13590.0,0,40770.0
I000958,O00472,P060,2,1280.0,0,2560.0
I000959,O00472,P057,1,2740.0,10,2466.0
I000960,O00473,P007,1,68270.0,0,68270.0
I000961,O00474,P046,1,11290.0,0,11290.0
I000962,O00475,P049,1,1370.0,0,1370.0
I000963,O00476,P041,2,7420.0,20,11872.0
I000964,O00476,P037,1,240.0,0,240.0
I000965,O00476,P044,1,10800.0,0,10800.0
I000966,O00477,P008,1,62000.0,0,62000.0
I000967,O00477,P065,1,4820.0,15,4097.0
I000968,O00477,P015,1,3400.0,15,2890.0
I000969,O00477,P021,1,8640.0,0,8640.0
I000970,O00477,P063,1,1260.0,5,1197.0
I000971,O00478,P045,2,4700.0,0,9400.0
I000972,O00478,P060,1,1280.0,10,1152.0
I000973,O00479,P035,1,580.0,0,580.0
I000974,O00479,P040,1,520.0,0,520.0
I000975,O00479,P010,1,13590.0,0,13590.0
I000976,O00480,P013,1,4090.0,15,3476.5
I000977,O00480,P053,1,2110.0,0,2110.0
I000978,O00480,P028,2,6340.0,0,12680.0
I000979,O00480,P032,2,220.0,5,418.0
I000980,O00480,P029,2,7290.0,10,13122.0
I000981,O00481,P018,1,4020.0,15,3417.0
I000982,O00482,P049,1,1370.0,15,1164.5
I000983,O00482,P026,1,1340.0,0,1340.0
I000984,O00483,P031,1,230.0,10,207.0
I000985,O00484,P055,1,1530.0,10,1377.0
I000986,O00485,P061,1,4830.0,10,4347.0
I000987,O00485,P024,1,13040.0,0,13040.0
I000988,O00485,P032,1,220.0,0,220.0
I000989,O00486,P014,1,960.0,20,768.0
I000990,O00486,P022,1,9870.0,0,9870.0
I000991,O00486,P005,1,68980.0,5,65531.0
I000992,O00486,P058,1,2360.0,5,2242.0
I000993,O00487,P049,1,1370.0,15,1164.5
I000994,O00488,P034,1,680.0,5,646.0
I000995,O00488,P059,1,3330.0,0,3330.0
I000996,O00488,P019,1,490.0,0,490.0
I000997,O00489,P031,1,230.0,15,195.5
I000998,O00489,P017,2,2040.0,0,4080.0
I000999,O00489,P051,1,540.0,5,513.0
I001000,O00489,P004,1,10490.0,10,9441.0
I001001,O00490,P007,1,68270.0,0,68270.0
I001002,O00490,P017,3,2040.0,0,6120.0
I001003,O00491,P027,2,2530.0,10,4554.0
I001004,O00491,P014,1,960.0,10,864.0
I001005,O00491,P028,1,6340.0,0,6340.0
I001006,O00491,P015,1,3400.0,0,3400.0
I001007,O00491,P036,1,760.0,0,760.0
I001008,O00492,P001,1,21200.0,10,19080.0
I001009,O00492,P020,1,2750.0,0,2750.0
I001010,O00493,P052,1,1210.0,10,1089.0
I001011,O00494,P066,2,2310.0,0,4620.0
I001012,O00494,P060,1,1280.0,15,1088.0
I001013,O00495,P012,1,2010.0,10,1809.0
I001014,O00496,P046,1,11290.0,5,10725.5
I001015,O00497,P032,2,220.0,15,374.0
I001016,O00497,P014,1,960.0,0,960.0
I001017,O00498,P020,1,2750.0,0,2750.0
I001018,O00499,P003,1,38100.0,0,38100.0
I001019,O00499,P012,2,2010.0,0,4020.0
I001020,O00499,P031,1,230.0,20,184.0
I001021,O00500,P052,2,1210.0,15,2057.0
I001022,O00501,P057,1,2740.0,10,2466.0
I001023,O00501,P001,2,21200.0,0,42400.0
I001024,O00502,P021,1,8640.0,0,8640.0
I001025,O00503,P050,2,2590.0,0,5180.0
I001026,O00504,P045,1,4700.0,20,3760.0
I001027,O00505,P006,1,59220.0,0,59220.0
I001028,O00505,P020,1,2750.0,0,2750.0
I001029,O00505,P070,1,1890.0,0,1890.0
I001030,O00506,P028,1,6340.0,0,6340.0
I001031,O00507,P052,2,1210.0,20,1936.0
I001032,O00507,P069,1,200.0,0,200.0
I001033,O00508,P054,1,1370.0,10,1233.0
I001034,O00508,P001,1,21200.0,5,20140.0
I001035,O00508,P061,1,4830.0,0,4830.0
I001036,O00509,P007,1,68270.0,0,68270.0
I001037,O00510,P063,2,1260.0,10,2268.0
I001038,O00510,P029,1,7290.0,20,5832.0
I001039,O00511,P039,2,280.0,0,560.0
I001040,O00511,P005,1,68980.0,0,68980.0
I001041,O00511,P065,1,4820.0,5,4579.0
I001042,O00511,P012,2,2010.0,5,3819.0
I001043,O00512,P070,3,1890.0,20,4536.0
I001044,O00512,P017,1,2040.0,15,1734.0
I001045,O00512,P067,3,360.0,5,1026.0
I001046,O00513,P033,1,420.0,0,420.0
I001047,O00513,P047,1,9730.0,10,8757.0
I001048,O00513,P039,1,280.0,20,224.0
I001049,O00514,P022,1,9870.0,15,8389.5
I001050,O00515,P048,1,1950.0,10,1755.0
I001051,O00515,P016,1,490.0,0,490.0
I001052,O00516,P010,1,13590.0,10,12231.0
I001053,O00516,P028,2,6340.0,0,12680.0
I001054,O00517,P026,1,1340.0,0,1340.0
I001055,O00518,P013,2,4090.0,0,8180.0
I001056,O00518,P059,1,3330.0,15,2830.5
I001057,O00518,P012,3,2010.0,5,5728.5
I001058,O00518,P048,1,1950.0,0,1950.0
I001059,O00519,P052,2,1210.0,10,2178.0
I001060,O00519,P046,3,11290.0,0,33870.0
I001061,O00520,P058,1,2360.0,5,2242.0
I001062,O00521,P024,1,13040.0,0,13040.0
I001063,O00522,P040,2,520.0,5,988.0
I001064,O00522,P009,1,44390.0,20,35512.0
I001065,O00522,P017,1,2040.0,20,1632.0
I001066,O00523,P004,2,10490.0,0,20980.0
I001067,O00523,P044,3,10800.0,0,32400.0
I001068,O00524,P035,1,580.0,10,522.0
I001069,O00524,P047,3,9730.0,10,26271.0
I001070,O00524,P032,2,220.0,10,396.0
I001071,O00524,P063,1,1260.0,15,1071.0
I001072,O00525,P053,1,2110.0,20,1688.0
I001073,O00526,P024,1,13040.0,0,13040.0
I001074,O00527,P007,1,68270.0,15,58029.5
I001075,O00527,P055,2,1530.0,10,2754.0
I001076,O00527,P063,1,1260.0,0,1260.0
I001077,O00528,P048,1,1950.0,15,1657.5
I001078,O00528,P010,1,13590.0,10,12231.0
I001079,O00528,P049,1,1370.0,15,1164.5
I001080,O00528,P069,1,200.0,10,180.0
I001081,O00529,P008,1,62000.0,0,62000.0
I001082,O00529,P030,1,6280.0,5,5966.0
I001083,O00530,P065,1,4820.0,0,4820.0
I001084,O00531,P047,1,9730.0,5,9243.5
I001085,O00532,P014,2,960.0,10,1728.0
I001086,O00532,P002,2,30040.0,15,51068.0
I001087,O00533,P056,1,2020.0,0,2020.0
I001088,O00533,P049,1,1370.0,10,1233.0
I001089,O00534,P008,1,62000.0,10,55800.0
I001090,O00534,P058,1,2360.0,5,2242.0
I001091,O00534,P034,1,680.0,20,544.0
I001092,O00534,P004,2,10490.0,0,20980.0
I001093,O00534,P044,1,10800.0,0,10800.0
I001094,O00535,P053,1,2110.0,5,2004.5
I001095,O00536,P018,1,4020.0,15,3417.0
I001096,O00536,P048,1,1950.0,10,1755.0
I001097,O00536,P013,1,4090.0,10,3681.0
I001098,O00537,P034,1,680.0,15,578.0
I001099,O00538,P039,1,280.0,0,280.0
I001100,O00538,P028,2,6340.0,0,12680.0
I001101,O00539,P056,1,2020.0,20,1616.0
I001102,O00539,P026,1,1340.0,0,1340.0
I001103,O00540,P064,1,4670.0,5,4436.5
I001104,O00540,P003,1,38100.0,15,32385.0
I001105,O00541,P051,1,540.0,0,540.0
I001106,O00541,P012,1,2010.0,0,2010.0
I001107,O00542,P042,1,10580.0,0,10580.0
I001108,O00543,P051,1,540.0,0,540.0
I001109,O00544,P055,1,1530.0,5,1453.5
I001110,O00544,P003,1,38100.0,10,34290.0
I001111,O00545,P070,1,1890.0,15,1606.5
I001112,O00546,P042,2,10580.0,0,21160.0
I001113,O00547,P029,1,7290.0,5,6925.5
I001114,O00547,P031,1,230.0,0,230.0
I001115,O00548,P039,1,280.0,0,280.0
I001116,O00548,P003,3,38100.0,0,114300.0
I001117,O00548,P027,3,2530.0,10,6831.0
I001118,O00549,P026,2,1340.0,5,2546.0
I001119,O00550,P001,1,21200.0,0,21200.0
I001120,O00551,P057,1,2740.0,10,2466.0
I001121,O00552,P069,1,200.0,0,200.0
I001122,O00552,P042,1,10580.0,10,9522.0
I001123,O00553,P004,1,10490.0,10,9441.0
I001124,O00553,P025,3,300.0,10,810.0
I001125,O00553,P007,1,68270.0,10,61443.0
I001126,O00554,P024,1,13040.0,0,13040.0
I001127,O00555,P068,1,3150.0,10,2835.0
I001128,O00555,P025,1,300.0,0,300.0
I001129,O00555,P016,2,490.0,15,833.0
I001130,O00555,P028,1,6340.0,0,6340.0
I001131,O00556,P024,2,13040.0,5,24776.0
I001132,O00557,P041,1,7420.0,20,5936.0
I001133,O00557,P019,1,490.0,5,465.5
I001134,O00557,P017,1,2040.0,10,1836.0
I001135,O00557,P070,1,1890.0,0,1890.0
I001136,O00558,P037,2,240.0,10,432.0
I001137,O00558,P032,2,220.0,0,440.0
